Predicted prob,Predicted variance,Odds1,Odds2,Result
0.2437278,0.2437278,1.36,3.0,1.0
0.36528373,0.36528373,1.66,2.1,1.0
0.41384783,0.41384783,1.66,2.1,1.0
0.4139296,0.4139296,1.36,3.0,0.0
0.36850402,0.36850402,1.574966013396195,3.703268667824501,0.0
0.0,0.0,1.4,2.75,0.0
0.39838266,0.39838266,1.28,3.5,0.0
0.12060913,0.12060913,1.53,2.37,0.0
0.36851257,0.36851257,1.33,3.25,1.0
0.22847734,0.22847734,1.44,2.62,0.0
0.37273014,0.37273014,1.3,3.4,0.0
0.20919967,0.20919967,2.0,1.72,1.0
0.31164607,0.31164607,2.0,1.72,1.0
0.09055669,0.09055669,2.25,1.57,1.0
0.33408746,0.33408746,1.44,2.62,0.0
0.09483034,0.09483034,1.2,4.33,0.0
0.1555245,0.1555245,2.62,1.5,1.0
0.26344597,0.26344597,1.9,1.9,1.0
0.21701048,0.21701048,1.33,3.4,0.0
0.37767148,0.37767148,1.3,3.5,1.0
0.38411608,0.38411608,1.57,2.37,0.0
0.33028373,0.33028373,1.53,2.5,1.0
0.3734604,0.3734604,1.14,5.5,0.0
0.35623392,0.35623392,2.2,1.61,0.0
0.3375656,0.3375656,2.0,1.72,0.0
0.2774282,0.2774282,1.72,2.0,1.0
0.35916483,0.35916483,1.72,2.0,0.0
0.37608573,0.37608573,1.72,2.0,0.0
0.35493547,0.35493547,1.61,2.2,0.0
0.16826868,0.16826868,1.3,3.4,0.0
0.24364442,0.24364442,1.83,1.83,0.0
0.3631849,0.3631849,1.5,2.5,0.0
0.3558777,0.3558777,1.25,3.75,0.0
0.3031604,0.3031604,1.03,15.0,0.0
0.2418673,0.2418673,1.3,3.4,1.0
0.331493,0.331493,1.28,3.5,0.0
0.18358909,0.18358909,1.53,2.37,1.0
0.19205366,0.19205366,1.18,4.5,1.0
0.0,0.0,1.28,3.5,0.0
0.23300992,0.23300992,1.4,2.75,0.0
0.0,0.0,1.8,1.9,1.0
0.36987826,0.36987826,1.53,2.37,0.0
0.08206423,0.08206423,1.5,2.5,1.0
0.32162252,0.32162252,1.72,2.1,1.0
0.2704008,0.2704008,1.61,2.3,0.0
0.36676052,0.36676052,1.33,3.4,1.0
0.35635808,0.35635808,1.72,2.1,1.0
0.41800278,0.41800278,2.0,1.8,1.0
0.086700425,0.086700425,1.72,2.1,0.0
0.21661262,0.21661262,1.36,3.2,0.0
0.24750571,0.24750571,1.72,2.0,0.0
0.25700456,0.25700456,1.53,2.37,0.0
0.4316889,0.4316889,1.83,1.83,1.0
0.3906991,0.3906991,2.0,1.72,0.0
0.3303363,0.3303363,2.1,1.66,0.0
0.3600733,0.3600733,2.1,1.66,0.0
0.19577289,0.19577289,2.5,1.5,1.0
0.32055253,0.32055253,1.33,3.25,0.0
0.18347448,0.18347448,1.9,1.8,1.0
0.28627363,0.28627363,1.36,3.0,0.0
0.3011045,0.3011045,1.22,4.0,0.0
0.30796322,0.30796322,3.25,1.33,1.0
0.33048862,0.33048862,1.9,1.8,0.0
0.13354383,0.13354383,1.14,5.5,0.0
0.16732965,0.16732965,1.16,5.0,0.0
0.3381242,0.3381242,1.2,4.33,1.0
0.42496175,0.42496175,1.36,3.0,1.0
0.33713278,0.33713278,1.53,2.37,1.0
0.29005387,0.29005387,2.37,1.53,0.0
0.37630862,0.37630862,1.36,3.0,1.0
0.3304018,0.3304018,1.16,5.0,0.0
0.20613319,0.20613319,1.22,4.0,1.0
0.10201875,0.10201875,1.33,3.25,0.0
0.2432628,0.2432628,1.83,1.83,0.0
0.14800844,0.14800844,1.8,2.0,0.0
0.34623614,0.34623614,1.5,2.62,0.0
0.37889913,0.37889913,1.44,2.75,0.0
0.31942743,0.31942743,1.33,3.4,1.0
0.3538339,0.3538339,1.53,2.5,0.0
0.08299376,0.08299376,1.61,2.3,0.0
0.24373591,0.24373591,1.57,2.37,0.0
0.3723967,0.3723967,2.2,1.61,1.0
0.46153173,0.46153173,1.33,3.25,1.0
0.27142185,0.27142185,1.72,2.0,1.0
0.29496226,0.29496226,1.9,1.8,1.0
0.29150933,0.29150933,1.83,1.83,1.0
0.3635156,0.3635156,1.28,3.5,0.0
0.37551793,0.37551793,1.4,2.75,1.0
0.37537724,0.37537724,1.3,3.4,0.0
0.34064677,0.34064677,1.5,2.5,0.0
0.34877843,0.34877843,1.36,3.0,0.0
0.16790907,0.16790907,1.18,4.5,0.0
0.29239684,0.29239684,1.2,4.33,0.0
0.3280336,0.3280336,1.72,2.0,1.0
0.32136703,0.32136703,1.61,2.2,0.0
0.18736549,0.18736549,2.5,1.5,0.0
0.42437506,0.42437506,1.28,3.5,0.0
0.38268104,0.38268104,1.33,3.25,0.0
0.37077054,0.37077054,1.22,4.0,0.0
0.3082202,0.3082202,1.9,1.8,1.0
0.32980102,0.32980102,1.5,2.5,0.0
0.36497992,0.36497992,2.0,1.72,0.0
0.3637579,0.3637579,1.9,1.8,1.0
0.0,0.0,1.36,3.0,0.0
0.10728719,0.10728719,1.12,6.0,0.0
0.32337987,0.32337987,1.8,2.0,0.0
0.26753184,0.26753184,1.53,2.5,0.0
0.40236962,0.40236962,1.61,2.3,0.0
0.18170097,0.18170097,1.3,3.5,0.0
0.37522486,0.37522486,1.57,2.37,1.0
0.34494054,0.34494054,1.44,2.75,1.0
0.39186835,0.39186835,1.5,2.62,0.0
0.2397337,0.2397337,2.0,1.72,1.0
0.07306161,0.07306161,1.61,2.2,0.0
0.34264654,0.34264654,2.5,1.5,0.0
0.37356237,0.37356237,1.33,3.25,0.0
0.35237148,0.35237148,1.4,2.75,0.0
0.42726228,0.42726228,1.4,2.75,0.0
0.13945718,0.13945718,1.36,3.0,0.0
0.082098685,0.082098685,1.3,3.4,0.0
0.21296413,0.21296413,1.44,2.62,1.0
0.38123423,0.38123423,1.66,2.1,0.0
0.42859584,0.42859584,2.25,1.57,1.0
0.2921588,0.2921588,1.28,3.5,0.0
0.320797,0.320797,1.61,2.2,1.0
0.22670957,0.22670957,1.22,4.0,0.0
0.4329894,0.4329894,1.57,2.25,1.0
0.17881995,0.17881995,1.53,2.37,1.0
0.28760552,0.28760552,1.72,2.0,0.0
0.29826128,0.29826128,1.25,3.75,0.0
0.31384686,0.31384686,1.9,1.8,0.0
0.25215182,0.25215182,1.44,2.62,1.0
0.25269192,0.25269192,1.44,2.75,1.0
0.34931314,0.34931314,1.44,2.75,0.0
0.31547204,0.31547204,1.2,4.5,1.0
0.31607762,0.31607762,1.53,2.5,0.0
0.19947922,0.19947922,1.22,4.33,0.0
0.30543125,0.30543125,1.57,2.37,0.0
0.37184176,0.37184176,1.44,2.75,0.0
0.22864018,0.22864018,1.57,2.25,0.0
0.3018169,0.3018169,1.25,3.75,0.0
0.067004144,0.067004144,1.57,2.25,1.0
0.3272303,0.3272303,2.0,1.72,1.0
0.32807642,0.32807642,1.57,2.25,1.0
0.3178109,0.3178109,1.57,2.25,1.0
0.11895302,0.11895302,1.2,4.33,1.0
0.3766453,0.3766453,1.25,3.75,1.0
0.3424063,0.3424063,1.61,2.2,0.0
0.23442616,0.23442616,1.9,1.8,0.0
0.4171285,0.4171285,2.5,1.5,1.0
0.32255512,0.32255512,1.8,1.9,0.0
0.37720183,0.37720183,2.0,1.72,1.0
0.28789675,0.28789675,1.25,3.75,1.0
0.20497471,0.20497471,1.01,26.0,0.0
0.2360631,0.2360631,1.66,2.1,1.0
0.297323,0.297323,1.5,2.5,0.0
0.44436255,0.44436255,1.5,2.5,1.0
0.33211818,0.33211818,1.44,2.62,1.0
0.35837165,0.35837165,1.83,1.83,0.0
0.38724622,0.38724622,1.4,2.75,0.0
0.18783313,0.18783313,1.44,2.62,1.0
0.40890896,0.40890896,1.36,3.0,0.0
0.07943623,0.07943623,1.18,4.5,0.0
0.45271578,0.45271578,1.2,4.5,0.0
0.27282992,0.27282992,1.72,2.1,0.0
0.36634368,0.36634368,2.3,1.61,0.0
0.41493705,0.41493705,1.11,6.5,1.0
0.36650395,0.36650395,1.66,2.2,0.0
0.34171593,0.34171593,3.0,1.4,1.0
0.34921703,0.34921703,1.25,4.0,0.0
0.24156252,0.24156252,1.83,1.83,0.0
0.43402532,0.43402532,1.44,2.62,0.0
0.3241343,0.3241343,1.72,2.0,1.0
0.12174557,0.12174557,1.36,3.0,0.0
0.37374327,0.37374327,1.12,6.0,0.0
0.22431916,0.22431916,1.3,3.4,0.0
0.42362094,0.42362094,1.72,2.0,1.0
0.4148784,0.4148784,1.44,2.62,0.0
0.17934273,0.17934273,1.33,3.25,0.0
0.36937824,0.36937824,1.4,2.75,0.0
0.40469036,0.40469036,2.0,1.72,0.0
0.24340187,0.24340187,1.16,5.0,0.0
0.13975514,0.13975514,1.03,15.0,0.0
0.38332334,0.38332334,1.83,1.83,0.0
0.14452386,0.14452386,1.36,3.0,0.0
0.15200141,0.15200141,1.4,2.75,1.0
0.40899253,0.40899253,2.1,1.66,1.0
0.2563917,0.2563917,1.83,1.83,1.0
0.15386626,0.15386626,1.28,3.5,0.0
0.38232413,0.38232413,1.2,4.33,1.0
0.068166874,0.068166874,1.33,3.25,0.0
0.3970159,0.3970159,2.0,1.72,0.0
0.0804702,0.0804702,1.12,6.0,0.0
0.37140867,0.37140867,1.07,9.0,0.0
0.13959824,0.13959824,1.72,2.1,0.0
0.3878039,0.3878039,2.3,1.61,0.0
0.056083787,0.056083787,1.57,2.37,1.0
0.14993703,0.14993703,1.05,11.0,0.0
0.1301527,0.1301527,1.9,1.9,1.0
0.20528738,0.20528738,1.11,6.5,0.0
0.14256702,0.14256702,1.06,10.0,0.0
0.18346703,0.18346703,1.36,3.0,0.0
0.35239807,0.35239807,1.25,3.75,0.0
0.28016713,0.28016713,1.11,6.5,0.0
0.083089165,0.083089165,1.72,2.0,0.0
0.09818863,0.09818863,1.0,51.0,0.0
0.18781295,0.18781295,1.36,3.0,0.0
0.18000314,0.18000314,2.62,1.44,0.0
0.3581894,0.3581894,1.4,2.75,0.0
0.0,0.0,1.18,4.5,0.0
0.36564416,0.36564416,1.2,4.33,0.0
0.29027638,0.29027638,1.5,2.5,1.0
0.076047316,0.076047316,2.2,1.61,1.0
0.2511948,0.2511948,2.5,1.5,1.0
0.26929343,0.26929343,1.66,2.1,0.0
0.34366128,0.34366128,1.3,3.4,0.0
0.44819853,0.44819853,1.28,3.5,1.0
0.33330622,0.33330622,1.53,2.37,0.0
0.28825018,0.28825018,1.4,2.75,0.0
0.19129816,0.19129816,1.16,5.0,0.0
0.17979227,0.17979227,1.25,3.75,0.0
0.21501407,0.21501407,2.75,1.4,1.0
0.12521672,0.12521672,1.02,19.0,0.0
0.28538314,0.28538314,1.9,1.8,1.0
0.33893928,0.33893928,1.11,6.5,0.0
0.21105817,0.21105817,1.25,4.0,1.0
0.23602049,0.23602049,1.4,3.0,0.0
0.2323986,0.2323986,1.07,9.0,0.0
0.3839498,0.3839498,1.22,4.33,0.0
0.1946897,0.1946897,1.22,4.33,0.0
0.081188604,0.081188604,1.11,6.5,0.0
0.14353725,0.14353725,1.3,3.5,0.0
0.35494277,0.35494277,2.5,1.5,0.0
0.39209005,0.39209005,1.8,1.9,1.0
0.26394686,0.26394686,2.37,1.53,0.0
0.33380085,0.33380085,1.33,3.25,1.0
0.3745038,0.3745038,1.8,1.9,1.0
0.43486592,0.43486592,1.57,2.25,0.0
0.35038114,0.35038114,1.66,2.1,1.0
0.17767923,0.17767923,1.57,2.25,0.0
0.39359283,0.39359283,2.2,1.61,0.0
0.43968973,0.43968973,1.8,1.9,0.0
0.38804293,0.38804293,1.4,2.75,0.0
0.44792315,0.44792315,2.1,1.66,1.0
0.33527768,0.33527768,1.2,4.33,1.0
0.18932763,0.18932763,1.5,2.5,0.0
0.46455422,0.46455422,1.4,2.75,0.0
0.3518459,0.3518459,1.18,4.5,0.0
0.2961616,0.2961616,1.5,2.5,0.0
0.34294146,0.34294146,1.4,2.75,1.0
0.37130287,0.37130287,1.33,3.25,0.0
0.30980948,0.30980948,1.33,3.25,0.0
0.30444548,0.30444548,1.44,2.75,0.0
0.23403087,0.23403087,2.1,1.72,0.0
0.41790637,0.41790637,1.44,2.75,1.0
0.30811122,0.30811122,1.5,2.62,1.0
0.36893967,0.36893967,1.57,2.37,0.0
0.40410355,0.40410355,1.3,3.5,0.0
0.27575442,0.27575442,1.33,3.4,1.0
0.33550033,0.33550033,1.28,3.5,0.0
0.2707796,0.2707796,2.75,1.4,1.0
0.2766154,0.2766154,1.53,2.37,1.0
0.2914701,0.2914701,1.44,2.62,1.0
0.34163442,0.34163442,1.66,2.1,0.0
0.097998306,0.097998306,2.2,1.61,1.0
0.364643,0.364643,1.44,2.62,0.0
0.323327,0.323327,1.33,3.25,0.0
0.20532648,0.20532648,2.25,1.57,1.0
0.37273285,0.37273285,1.7,2.05,1.0
0.3428394,0.3428394,1.7,2.05,0.0
0.32190666,0.32190666,1.61,2.2,0.0
0.18935247,0.18935247,1.4,2.75,0.0
0.3475959,0.3475959,2.5,1.5,1.0
0.35928422,0.35928422,1.44,2.62,0.0
0.37554464,0.37554464,1.95,1.8,0.0
0.4447271,0.4447271,2.37,1.53,1.0
0.24901867,0.24901867,1.28,3.5,0.0
0.42476046,0.42476046,1.44,2.62,1.0
0.068770096,0.068770096,1.9,1.8,0.0
0.19119082,0.19119082,1.61,2.2,0.0
0.17437844,0.17437844,2.1,1.66,1.0
0.34667394,0.34667394,1.57,2.25,0.0
0.42023852,0.42023852,1.36,3.0,0.0
0.35437813,0.35437813,1.22,4.0,0.0
0.06729753,0.06729753,1.44,2.62,0.0
0.26692277,0.26692277,1.33,3.25,1.0
0.2870446,0.2870446,1.14,5.5,0.0
0.42004114,0.42004114,2.37,1.53,1.0
0.3859864,0.3859864,1.36,3.0,1.0
0.23015532,0.23015532,1.61,2.2,0.0
0.19332814,0.19332814,1.44,2.62,0.0
0.24755841,0.24755841,1.8,1.95,1.0
0.25319323,0.25319323,1.53,2.37,1.0
0.23305449,0.23305449,1.5,2.5,0.0
0.32714194,0.32714194,1.44,2.62,1.0
0.40739292,0.40739292,1.25,3.75,0.0
0.27805823,0.27805823,1.95,1.8,1.0
0.15943249,0.15943249,1.16,5.0,1.0
0.04756982,0.04756982,1.07,9.0,0.0
0.27812243,0.27812243,1.2,4.33,0.0
0.38580325,0.38580325,1.61,2.2,1.0
0.35503563,0.35503563,1.57,2.25,0.0
0.17990547,0.17990547,1.16,5.0,0.0
0.29161808,0.29161808,1.53,2.37,1.0
0.45239165,0.45239165,1.53,2.37,0.0
0.31171387,0.31171387,1.28,3.5,0.0
0.35930362,0.35930362,1.53,2.5,0.0
0.18799324,0.18799324,1.4,3.0,1.0
0.04840288,0.04840288,1.14,5.5,0.0
0.21102972,0.21102972,1.4,3.0,0.0
0.085370354,0.085370354,1.44,2.75,0.0
0.30290195,0.30290195,1.57,2.37,1.0
0.15694013,0.15694013,1.2,4.5,0.0
0.14147983,0.14147983,1.36,3.2,0.0
0.32003304,0.32003304,1.53,2.37,0.0
0.2991599,0.2991599,2.5,1.5,1.0
0.07255771,0.07255771,1.75,2.0,1.0
0.30048826,0.30048826,1.53,2.37,0.0
0.34478298,0.34478298,3.25,1.33,1.0
0.40849146,0.40849146,1.53,2.37,1.0
0.39767283,0.39767283,1.9,1.9,0.0
0.34107015,0.34107015,1.57,2.25,1.0
0.39282277,0.39282277,1.36,3.0,1.0
0.40097994,0.40097994,2.1,1.66,1.0
0.15639833,0.15639833,2.2,1.61,1.0
0.2783399,0.2783399,3.25,1.33,0.0
0.38518947,0.38518947,2.2,1.61,1.0
0.4306512,0.4306512,1.61,2.2,1.0
0.29597262,0.29597262,3.25,1.33,1.0
0.39747092,0.39747092,1.36,3.0,1.0
0.27803448,0.27803448,1.3,3.4,0.0
0.32857203,0.32857203,1.14,5.5,0.0
0.16463476,0.16463476,1.28,3.5,1.0
0.27290162,0.27290162,1.36,3.0,1.0
0.3780584,0.3780584,1.75,2.0,0.0
0.43801886,0.43801886,1.53,2.37,1.0
0.4301261,0.4301261,1.66,2.1,0.0
0.4716954,0.4716954,1.61,2.2,1.0
0.2987418,0.2987418,1.75,2.0,1.0
0.385525,0.385525,1.28,3.5,0.0
0.27195615,0.27195615,1.75,2.0,0.0
0.2928657,0.2928657,1.53,2.5,0.0
0.27006313,0.27006313,1.11,6.5,0.0
0.0,0.0,1.5,2.62,1.0
0.37804076,0.37804076,3.75,1.28,0.0
0.3714478,0.3714478,1.66,2.2,1.0
0.3275666,0.3275666,1.57,2.37,0.0
0.0,0.0,1.3,3.5,1.0
0.26190042,0.26190042,1.11,6.5,0.0
0.20759824,0.20759824,1.66,2.2,0.0
0.07923086,0.07923086,1.33,3.4,0.0
0.40891665,0.40891665,1.16,5.0,0.0
0.23010145,0.23010145,2.37,1.57,1.0
0.25230467,0.25230467,1.22,4.33,0.0
0.06772636,0.06772636,1.2,4.5,0.0
0.35463786,0.35463786,5.0,1.16,1.0
0.19832623,0.19832623,4.5,1.2,1.0
0.39117706,0.39117706,1.02,19.0,0.0
0.42613193,0.42613193,2.37,1.57,1.0
0.31464142,0.31464142,1.2,4.5,0.0
0.37537616,0.37537616,1.28,3.75,0.0
0.41786408,0.41786408,3.0,1.4,1.0
0.4115863,0.4115863,1.36,3.2,0.0
0.26085743,0.26085743,1.2,4.5,0.0
0.17148632,0.17148632,1.3,3.5,0.0
0.30478624,0.30478624,1.33,3.4,1.0
0.2751399,0.2751399,1.57,2.37,0.0
0.34713304,0.34713304,1.12,6.0,0.0
0.38250065,0.38250065,1.2,4.5,0.0
0.103533804,0.103533804,1.01,26.0,0.0
0.23347735,0.23347735,1.12,6.0,0.0
0.2839469,0.2839469,1.36,3.2,0.0
0.0,0.0,2.1,1.72,1.0
0.2925479,0.2925479,6.0,1.12,0.0
0.35227686,0.35227686,3.0,1.4,1.0
0.3469657,0.3469657,1.57,2.37,0.0
0.41754976,0.41754976,2.62,1.5,0.0
0.0,0.0,1.8,2.0,1.0
0.0,0.0,1.57,2.37,0.0
0.34520566,0.34520566,1.05,11.0,0.0
0.32427412,0.32427412,1.08,8.0,0.0
0.26312488,0.26312488,1.3,3.5,0.0
0.37533188,0.37533188,1.12,6.0,0.0
0.3995515,0.3995515,1.44,2.75,0.0
0.0,0.0,3.0,1.4,1.0
0.43282217,0.43282217,1.12,6.0,0.0
0.0,0.0,2.3,1.61,1.0
0.0,0.0,2.37,1.57,1.0
0.17267887,0.17267887,1.44,2.75,1.0
0.23747858,0.23747858,1.16,5.0,0.0
0.0,0.0,1.16,5.0,0.0
0.23533647,0.23533647,1.05,11.0,0.0
0.26367334,0.26367334,2.1,1.72,1.0
0.08007212,0.08007212,1.53,2.5,0.0
0.0,0.0,2.37,1.57,1.0
0.23516892,0.23516892,1.05,11.0,0.0
0.3510349,0.3510349,1.44,2.75,1.0
0.42535093,0.42535093,1.12,6.0,0.0
0.2668758,0.2668758,1.57,2.37,0.0
0.33061606,0.33061606,1.06,10.0,0.0
0.39508608,0.39508608,1.03,15.0,0.0
0.38254732,0.38254732,2.62,1.5,1.0
0.0,0.0,3.5,1.3,1.0
0.3549986,0.3549986,1.25,4.0,0.0
0.0,0.0,1.02,17.0,0.0
0.22592337,0.22592337,1.1,7.0,0.0
0.38387886,0.38387886,1.8,2.0,1.0
0.22016382,0.22016382,1.2,4.5,0.0
0.26178882,0.26178882,1.72,2.1,0.0
0.37904957,0.37904957,1.16,5.0,0.0
0.13272195,0.13272195,1.16,5.0,0.0
0.31836185,0.31836185,1.03,15.0,0.0
0.24526404,0.24526404,1.44,2.75,0.0
0.39599082,0.39599082,1.16,5.0,1.0
0.3264848,0.3264848,1.05,11.0,0.0
0.2688672,0.2688672,1.12,6.0,0.0
0.37480882,0.37480882,1.5,2.62,0.0
0.14830007,0.14830007,1.22,4.33,0.0
0.13006626,0.13006626,1.72,2.1,1.0
0.2846483,0.2846483,1.22,4.33,0.0
0.31184128,0.31184128,1.01,23.0,0.0
0.26677012,0.26677012,1.12,6.0,0.0
0.24087045,0.24087045,1.3,3.5,0.0
0.19239421,0.19239421,1.25,4.0,0.0
0.14988166,0.14988166,1.3,3.5,0.0
0.36638215,0.36638215,1.1,7.0,0.0
0.345569,0.345569,1.9,1.9,0.0
0.39635193,0.39635193,2.5,1.53,0.0
0.13849178,0.13849178,1.14,5.5,1.0
0.08191036,0.08191036,1.04,13.0,0.0
0.38090152,0.38090152,3.75,1.28,1.0
0.36771664,0.36771664,1.57,2.37,1.0
0.2854783,0.2854783,1.53,2.5,1.0
0.3688313,0.3688313,1.4,3.0,0.0
0.3030274,0.3030274,1.01,23.0,0.0
0.3849976,0.3849976,1.53,2.5,0.0
0.25604138,0.25604138,1.5,2.62,1.0
0.4219916,0.4219916,1.44,2.75,1.0
0.08738911,0.08738911,2.5,1.53,0.0
0.40153116,0.40153116,1.36,3.2,0.0
0.2197476,0.2197476,1.33,3.4,0.0
0.2348161,0.2348161,1.53,2.5,0.0
0.26073027,0.26073027,1.14,5.5,0.0
0.10682073,0.10682073,1.05,11.0,0.0
0.2975328,0.2975328,1.11,6.5,1.0
0.3872101,0.3872101,1.07,9.0,0.0
0.22361554,0.22361554,1.06,10.0,0.0
0.18322241,0.18322241,1.36,3.2,1.0
0.3458905,0.3458905,2.37,1.57,1.0
0.3651094,0.3651094,1.14,5.5,0.0
0.23945159,0.23945159,1.2,4.5,0.0
0.3011923,0.3011923,1.57,2.37,1.0
0.06410622,0.06410622,1.25,4.0,0.0
0.10892816,0.10892816,1.11,6.5,0.0
0.115805246,0.115805246,1.05,11.0,1.0
0.30843294,0.30843294,1.5,2.62,0.0
0.073596835,0.073596835,1.72,2.1,1.0
0.23628159,0.23628159,1.44,2.75,0.0
0.22881703,0.22881703,1.4,3.0,0.0
0.27380908,0.27380908,1.8,2.0,1.0
0.25626412,0.25626412,1.12,6.0,0.0
0.37020794,0.37020794,1.36,3.2,0.0
0.2683722,0.2683722,1.66,2.2,1.0
0.27398953,0.27398953,1.25,4.0,0.0
0.39557397,0.39557397,1.16,5.0,0.0
0.25323814,0.25323814,1.36,3.2,0.0
0.20159778,0.20159778,2.0,1.8,0.0
0.052337486,0.052337486,1.25,4.0,0.0
0.27158013,0.27158013,2.37,1.53,1.0
0.26023984,0.26023984,1.9,1.9,1.0
0.42667422,0.42667422,1.4,2.75,0.0
0.14832857,0.14832857,1.3,3.4,0.0
0.39311674,0.39311674,1.7,2.05,1.0
0.31364903,0.31364903,3.0,1.36,1.0
0.41599506,0.41599506,2.37,1.53,0.0
0.42456484,0.42456484,1.66,2.1,0.0
0.42709264,0.42709264,1.44,2.62,0.0
0.46588936,0.46588936,3.75,1.25,1.0
0.3646853,0.3646853,1.57,2.25,1.0
0.18495257,0.18495257,1.18,4.5,0.0
0.17814717,0.17814717,1.5,2.5,0.0
0.26054695,0.26054695,1.28,3.5,1.0
0.24077426,0.24077426,1.36,3.0,1.0
0.29418117,0.29418117,1.57,2.25,1.0
0.108252965,0.108252965,3.25,1.33,1.0
0.17907792,0.17907792,2.75,1.4,0.0
0.27656287,0.27656287,1.9,1.9,0.0
0.31916237,0.31916237,1.4,2.75,1.0
0.28917134,0.28917134,1.8,1.95,1.0
0.049021702,0.049021702,1.18,4.5,0.0
0.24111675,0.24111675,1.28,3.5,1.0
0.36018267,0.36018267,1.18,4.5,0.0
0.34748393,0.34748393,1.4,2.75,1.0
0.2616037,0.2616037,1.44,2.62,1.0
0.34980783,0.34980783,1.04,13.0,0.0
0.2709558,0.2709558,1.28,3.5,1.0
0.33671534,0.33671534,1.36,3.0,0.0
0.082812876,0.082812876,1.44,2.62,0.0
0.22141111,0.22141111,1.05,11.0,0.0
0.26750576,0.26750576,1.25,3.75,0.0
0.20705183,0.20705183,1.3,3.4,0.0
0.34640676,0.34640676,1.36,3.0,1.0
0.25322035,0.25322035,2.0,1.72,1.0
0.34475332,0.34475332,1.2,4.33,1.0
0.4269276,0.4269276,1.36,3.0,0.0
0.06193164,0.06193164,1.95,1.8,1.0
0.23679076,0.23679076,1.4,2.75,1.0
0.39529297,0.39529297,1.25,3.75,0.0
0.18116534,0.18116534,1.95,1.8,0.0
0.2425535,0.2425535,1.33,3.25,0.0
0.2911963,0.2911963,1.66,2.1,0.0
0.10281525,0.10281525,1.16,5.0,0.0
0.3163201,0.3163201,3.0,1.36,0.0
0.27321073,0.27321073,1.5,2.5,0.0
0.06342866,0.06342866,1.02,17.0,0.0
0.2508071,0.2508071,1.57,2.37,1.0
0.22929908,0.22929908,1.03,15.0,0.0
0.1942296,0.1942296,2.0,1.8,0.0
0.09087855,0.09087855,1.03,15.0,1.0
0.36929187,0.36929187,1.16,5.0,0.0
0.28869507,0.28869507,2.3,1.61,1.0
0.10830009,0.10830009,1.16,5.0,0.0
0.2865727,0.2865727,1.75,2.0,1.0
0.35896736,0.35896736,1.95,1.8,1.0
0.37359303,0.37359303,1.57,2.25,0.0
0.27645037,0.27645037,1.28,3.5,0.0
0.28171515,0.28171515,1.75,2.0,0.0
0.43816617,0.43816617,1.16,5.0,0.0
0.41770872,0.41770872,2.37,1.53,1.0
0.14933538,0.14933538,1.8,1.95,1.0
0.34977525,0.34977525,2.2,1.61,0.0
0.33675116,0.33675116,1.4,2.75,0.0
0.11231762,0.11231762,1.57,2.25,1.0
0.15893197,0.15893197,1.66,2.1,0.0
0.2685765,0.2685765,1.18,4.5,1.0
0.12638603,0.12638603,1.28,3.5,0.0
0.15478878,0.15478878,5.0,1.16,1.0
0.29236475,0.29236475,1.14,5.5,0.0
0.30496114,0.30496114,1.61,2.2,0.0
0.21547197,0.21547197,1.16,5.0,0.0
0.31383666,0.31383666,1.2,4.33,1.0
0.3199095,0.3199095,1.25,3.75,0.0
0.19673614,0.19673614,1.8,1.95,1.0
0.22380704,0.22380704,1.2,4.33,0.0
0.3922378,0.3922378,1.53,2.37,0.0
0.3851593,0.3851593,2.62,1.44,1.0
0.3966034,0.3966034,2.1,1.66,1.0
0.21506348,0.21506348,1.4,2.75,0.0
0.33864644,0.33864644,1.36,3.0,0.0
0.41678417,0.41678417,1.28,3.5,0.0
0.18692143,0.18692143,1.44,2.62,0.0
0.23228997,0.23228997,1.33,3.25,0.0
0.23729116,0.23729116,2.05,1.7,1.0
0.3499555,0.3499555,1.4,3.0,1.0
0.36296442,0.36296442,2.75,1.44,1.0
0.28071848,0.28071848,1.9,1.9,1.0
0.16120677,0.16120677,1.4,3.0,0.0
0.25377813,0.25377813,2.37,1.57,1.0
0.34497592,0.34497592,1.28,3.75,0.0
0.17225878,0.17225878,1.8,2.0,1.0
0.44463122,0.44463122,1.66,2.2,1.0
0.24734136,0.24734136,1.25,4.0,0.0
0.26197147,0.26197147,2.1,1.72,1.0
0.28057244,0.28057244,1.12,6.0,1.0
0.33325225,0.33325225,1.28,3.75,0.0
0.24557643,0.24557643,1.53,2.5,1.0
0.1616348,0.1616348,2.1,1.72,0.0
0.42257434,0.42257434,2.2,1.66,0.0
0.092897475,0.092897475,1.33,3.4,0.0
0.29547364,0.29547364,1.2,4.5,0.0
0.2760437,0.2760437,1.08,8.0,0.0
0.07372037,0.07372037,1.1,7.0,0.0
0.3291842,0.3291842,1.2,4.5,1.0
0.31793255,0.31793255,2.5,1.53,1.0
0.3598794,0.3598794,3.4,1.33,1.0
0.39125964,0.39125964,1.25,4.0,0.0
0.3146893,0.3146893,1.57,2.37,0.0
0.1968444,0.1968444,1.36,3.2,1.0
0.40733227,0.40733227,1.28,3.75,0.0
0.34512228,0.34512228,1.22,4.33,0.0
0.43063235,0.43063235,1.44,2.75,1.0
0.37958696,0.37958696,1.66,2.2,1.0
0.17617442,0.17617442,1.3,3.5,0.0
0.31107286,0.31107286,1.5,2.62,0.0
0.2137599,0.2137599,1.72,2.1,0.0
